Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,NH3,PM 2.5,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Utnur,29-11-2022,-1.995075853,12.66867789,,25.3437247,85.17349606,-0.070110624,8.447544521,10.93249755,29.58564655,63.1998049,41.35460704,20.79340368,-83.29955538,-0.297236673,-0.51654643,-60.38738613,4.001811753,0.007395657,0.067023532,
Utnur,30-11-2022,-2.012585603,12.7940499,,21.8082486,89.09698702,-0.07010919,8.295054735,11.10564737,29.85962444,62.7131366,39.60643498,20.79781895,-110.4260527,-11.03295579,-0.515591902,-91.53911277,-1.495053643,0.007773745,0.067027817,
Utnur,01-12-2022,-2.033088093,12.04507836,,25.70642643,92.47913616,-0.070106649,6.689779683,10.22764962,29.43279445,65.97420129,44.85463207,21.55198689,-79.97992187,-9.532115847,-0.514492173,-64.03671152,3.507194469,0.008140677,0.317022835,
Utnur,02-12-2022,-2.056009788,10.76985103,,23.30595298,94.11949276,-0.070105843,7.154799029,10.22557115,29.43054204,65.98067992,44.85389988,21.55516236,-87.01757679,-9.294288284,-0.513477065,-69.68703634,3.507861632,0.008486393,0.317024187,
Utnur,03-12-2022,-2.080362853,11.19547369,,29.30457074,102.2475239,-0.070103472,6.531652878,10.22293422,29.42811285,65.99120349,44.85158502,21.5585706,-76.60560448,-8.562660612,-0.51258239,-57.4760648,3.508815399,0.258776394,0.067031638,
Utnur,04-12-2022,-2.105617908,11.12100169,,19.88662681,99.0539737,-0.070102421,7.310684051,10.22046986,29.42662184,66.00626833,44.84914217,21.56176094,-71.21328957,-4.577653659,-0.511546989,-48.76590501,5.511022817,0.259099759,0.06702967,
Utnur,05-12-2022,-2.131249475,9.945812111,,17.30805487,101.7494699,-0.070100839,7.285738078,10.21845796,29.42657415,66.02556133,44.84482279,21.56435955,-87.46905827,-3.833087458,-0.510462888,-64.2738451,6.511842021,0.009379288,0.067029682,
Utnur,06-12-2022,-2.157152571,10.19716563,,17.43256781,101.1632406,-0.045101753,7.065486769,10.2163681,29.425539,66.0463988,44.84172431,21.56652581,-102.2132194,-8.826192099,-0.509530271,-80.00301594,2.764242428,0.009669976,0.06703082,
Utnur,07-12-2022,-2.18240374,11.27290983,,20.78639523,106.6999444,-0.045101638,7.34147106,10.21491306,29.4248549,66.06670871,44.83901461,21.56838402,-103.2171603,-10.56491177,-0.508619752,-79.94783988,0.765924015,0.010005397,0.067032691,
Utnur,08-12-2022,-2.207811411,11.64796158,,25.04096077,106.8278546,-0.070101836,7.020475666,10.21431517,29.42444812,66.08585016,44.8370455,21.57033071,-102.0620132,-10.06166442,-0.50766286,-78.85350418,2.767365428,0.010310881,0.067034843,
Utnur,09-12-2022,-2.234389503,11.62316369,,27.92934549,104.6007753,0.104891644,7.076978144,10.21357185,29.42326174,66.10365517,44.83512014,21.57228085,-91.22129523,-7.319505392,-0.506871532,-65.65917232,4.76827673,0.010646003,0.067036835,
Utnur,10-12-2022,-2.262631825,11.69967035,,28.71119492,105.684049,0.054892677,6.814270352,10.21323546,29.4220402,66.12122327,44.8330453,21.57476271,-65.80617639,-7.829368318,-0.506151942,-39.73882162,5.019870781,0.26090809,0.067038597,
Utnur,11-12-2022,-2.291600966,10.75122284,,31.01666385,109.6637159,-0.020105123,7.304745921,10.21348262,29.42083459,66.13943499,44.8311207,21.57728092,-76.34478938,-8.828675743,0.244589317,-47.51125401,3.021921063,0.261016123,0.067040115,
Utnur,12-12-2022,-2.322249258,11.42680372,,30.35109198,106.918607,-0.045106087,6.719111318,10.21385618,29.41965257,66.15538061,44.83078388,21.57949738,-94.79069382,-5.557188687,0.245218806,-63.02696381,3.773924532,0.01100492,0.067041307,
Utnur,13-12-2022,-2.35438281,12.30335308,,32.93714605,105.9017555,-0.070106575,7.564033843,10.21375875,29.41957801,66.17382095,44.83075744,21.58279734,-81.94818232,-4.767205478,-0.504049909,-52.62240105,6.274125572,0.261065264,0.067042289,
Utnur,14-12-2022,-2.387306832,12.40496628,,34.2518827,107.5114515,-0.020111747,6.775894354,10.21321465,29.41968325,66.19390691,44.82918495,21.58610991,-92.58530719,-8.72671534,-0.503054316,-63.49664345,3.524963018,0.261185582,0.067043191,
Utnur,15-12-2022,-2.419330748,11.13052429,,31.15593124,107.2943854,0.004884331,7.162924217,10.21297538,29.41975829,66.21261138,44.82772546,21.58995873,-101.9422388,-9.201032426,0.748029954,-73.09957658,5.775018677,0.011322801,0.067044173,
Utnur,16-12-2022,-2.449853976,10.53123296,,28.39641834,105.4130088,0.079879193,7.789487736,10.21341549,29.42055576,66.2308114,44.82579782,21.59379177,-83.98231068,-4.695195732,0.749007855,-52.80981349,9.02513474,0.011477474,0.067045167,
Utnur,17-12-2022,-2.478508244,10.58050764,,26.25885996,103.7781563,0.20487126,7.31083479,10.21407493,29.42131159,66.24782895,44.82226045,21.59685206,-72.13644745,-3.211014833,0.249966674,-37.95377918,8.274789623,0.011609725,0.06704635,
Utnur,18-12-2022,0.360730422,9.931254729,,30.09539722,111.6138819,0.379862986,8.434509343,10.21518944,29.42234086,66.2624675,44.8195682,21.60030952,-90.85661761,-3.73874325,0.251048694,-55.37615353,7.77250725,0.011743483,0.06704788,
Utnur,19-12-2022,-2.557430928,8.857757893,,34.28979157,109.0567081,-0.070120724,7.149000603,10.21647508,29.42286112,66.27774915,44.81797665,21.60389552,-98.74919832,-6.766713499,-0.247917343,-63.5103822,5.769535337,0.011777548,0.067049699,
Utnur,20-12-2022,-2.607533919,7.859033801,,25.97865751,105.762187,-0.070121057,6.946962071,10.21769527,29.42361701,66.29269594,44.81735642,21.60704512,-98.52124532,-5.785807152,1.003072789,-64.99035527,10.26596274,0.011879636,0.06705183,
Utnur,21-12-2022,-2.656047101,5.635041418,,17.03412733,106.5248869,-0.045124029,6.856275613,10.2191898,29.42416616,66.30429548,44.81919108,21.61015287,-93.57761448,-5.045481061,0.754177451,-56.60288785,8.012244456,0.01209194,0.06705425,
Utnur,22-12-2022,-2.703530925,6.260743164,,10.79791302,102.2826749,-0.070123316,6.763841494,10.22119798,29.42473739,66.31586532,44.81852234,21.6135066,-91.99096683,-6.556292907,-0.494735921,-51.26811499,2.507297057,0.012241794,0.067056924,
Utnur,23-12-2022,-2.74966381,6.93807234,,14.51544211,103.2161495,-0.070125532,6.50380361,10.22319687,29.42462986,66.32723329,44.81773751,21.61676476,-95.0961752,-7.824013723,0.506391918,-56.79616715,5.754537056,0.012488257,0.067059944,
Utnur,24-12-2022,-2.795555184,7.563217299,,15.39124549,104.0026839,-0.070125044,7.514298137,10.22507085,29.42418305,66.33281816,44.8167151,21.61993258,-92.77488099,-9.092043637,0.757717945,-55.27228435,7.251158912,0.012792098,0.06706291,
Utnur,25-12-2022,-2.842002896,9.763160854,,18.54407762,101.0238304,0.004870101,6.666399892,10.22662018,29.42168873,66.32688661,44.81870723,21.62343085,-111.9042058,-6.847723093,-0.240851305,-68.68879564,4.495110446,0.013098849,0.067066052,
Utnur,26-12-2022,-2.889093728,10.23851143,,23.07652182,101.5342188,-0.045129688,6.490407792,10.22588417,29.41694285,66.31351447,44.82195635,21.6264748,-110.5308435,-6.589092974,-0.489370795,-63.52943852,1.740411537,0.01344517,0.067069281,
Utnur,27-12-2022,-2.938238907,8.814327227,,20.14168956,103.3629052,-0.045129603,8.32818669,10.22492304,29.41281366,66.30994233,44.82236987,21.62968772,-97.50661301,-1.826300902,-0.487933548,-47.4754955,3.736321284,0.263707221,0.067072433,
Utnur,28-12-2022,-2.98994996,7.840890321,,17.17800612,91.13713461,-0.070129174,22.59028493,10.22549431,29.41164773,66.31062092,44.82259923,21.63429275,-103.3295683,0.675621589,-0.486534365,-53.201134,6.981658544,0.26392874,0.067075613,
Utnur,29-12-2022,-3.045393554,8.567608916,,16.12786245,97.30677178,-0.070127482,6.827696821,10.22583829,29.40800644,66.30164373,44.8266817,21.6380912,-103.8672591,-1.836965238,-0.485161811,-54.50796727,6.227390301,0.014165897,0.067078984,
Utnur,30-12-2022,-3.105910514,9.718137307,,18.4045413,101.5234951,-0.070125907,6.769767659,10.22631848,29.40301066,66.29252641,44.83091573,21.64234405,-89.01891459,9.88418408,-0.483866245,-33.33352607,12.72313609,0.014455998,0.067082532,
Utnur,31-12-2022,-3.172082674,9.868865964,,30.68425428,100.5142101,-0.070125774,6.751993832,10.37607935,29.87275627,67.52696478,42.33100547,21.64587501,-139.4907446,-7.400192434,-0.482398522,-85.36565343,-0.530399823,0.014740305,0.06708639,
Utnur,01-01-2023,-3.280081292,10.56408002,,23.12110912,97.45958912,-0.092475545,6.704636903,11.20097122,29.84132178,62.26027527,38.32979681,21.14892795,-99.99105676,-2.245543821,-0.480436456,-45.16702458,4.513343955,0.015052523,0.067097258,
Utnur,02-01-2023,-2.408437483,9.983707728,,21.61737326,102.8357906,-0.092480317,5.865492667,11.20006105,29.83401437,62.24344043,38.32740084,21.15112067,-102.789378,0.560305765,-0.479203646,-45.17420282,6.109413163,0.015286763,0.067095826,
Utnur,03-01-2023,-3.351208254,10.06328669,,24.62769388,102.9830465,-0.092482618,5.743972905,11.19954522,29.82832757,62.22209644,38.32538708,21.15264435,-101.8047102,0.57515121,-0.478083043,-43.50613846,6.506008712,0.015479958,0.067099339,
Utnur,04-01-2023,-3.491794995,9.341704273,,20.17876366,105.9087716,-0.072481736,5.929884099,11.19923536,29.82124204,62.20223503,38.32423076,21.15479021,-105.5737348,0.772225267,-0.076938624,-44.64425638,4.902327854,0.015750777,0.067102089,
Utnur,05-01-2023,-3.59427355,9.281073049,,15.48386938,98.61840465,-0.072484333,6.028788605,11.19805589,29.81462692,62.17619426,38.32293514,21.15668049,-115.4685997,-3.241994821,0.524136862,-53.93233229,2.098179806,0.015908351,0.067103815,
Utnur,06-01-2023,-3.71082096,10.98047019,,18.04146927,102.9374461,-0.072483714,6.576711718,11.19750318,29.80777738,62.15362732,38.32138697,21.15865983,-117.206797,-6.878102879,0.92524596,-58.11986518,2.293977718,0.216042229,0.067105246,
Utnur,07-01-2023,-3.821831215,11.32079945,,26.59557777,109.6400131,-0.092483618,5.354711761,11.19570175,29.80041772,62.12714739,38.31955767,21.15980693,-109.9871389,-4.14425045,0.326262941,-50.62582164,4.488540599,0.216082642,0.0671066,
Utnur,08-01-2023,-3.958050414,12.18046843,,29.8600945,102.8317403,-0.072483652,4.280471589,11.19438616,29.79312037,62.10159479,38.31745991,21.16155294,-118.9932206,-5.022486278,-0.472741047,-59.59064426,3.883643683,0.016103319,0.06710822,
Utnur,09-01-2023,-4.101531408,10.20125702,,26.59380466,102.8894743,-0.072480844,6.138719513,11.1932388,29.78544275,62.07751044,38.31471842,21.16327422,-124.8495677,-7.501942921,-0.071593037,-64.41576563,1.880244639,0.016144438,0.067110021,
Utnur,10-01-2023,-1.667788522,10.42139327,,16.47611292,99.92665597,-0.092479107,8.022135089,11.19222632,29.77784049,62.05407036,38.31171931,21.16488418,-116.3670395,-6.166740219,0.129533665,-55.15695256,2.876303377,0.416269181,0.067112102,
Utnur,11-01-2023,1.292377885,10.18260884,,17.76296736,98.26256935,-0.092481209,6.185323861,11.19128727,29.77049194,62.03243923,38.30780806,21.16639654,-123.5126326,-4.208963556,-0.26927465,-60.42594444,3.272378428,0.416330922,0.067113965,
Utnur,12-01-2023,-2.308917618,10.78313648,,18.50607383,104.9339017,-0.092482502,18.60488102,11.19056447,29.76332668,62.01239866,38.30354082,21.16800785,-134.4864826,-6.22817652,-0.468156188,-70.72374053,1.867894347,0.016403076,0.067115697,
Utnur,13-01-2023,-4.356715586,11.90397891,,20.300945,101.3139638,-0.092490993,5.291352069,11.18982239,29.75605977,61.99404236,38.2998978,21.16984096,-132.4659715,-9.029132679,-0.467206635,-69.81993714,1.662149746,0.016457996,0.067117376,
Utnur,14-01-2023,-1.618817416,12.48517708,,22.43664193,101.4606947,0.827513825,5.509597845,11.18913269,29.74872625,61.97563078,38.29715834,21.17143594,-138.4276904,-9.826771826,-0.466083506,-74.30746312,0.655864054,0.016467164,0.067118882,
Utnur,15-01-2023,-3.770701537,12.4458424,,23.73754187,101.076704,-0.052493631,5.672691073,11.18862589,29.74161128,61.95635829,38.29595486,21.1728084,-134.9457319,-9.028372203,-0.464904605,-68.62605212,0.048767098,0.016461093,0.067120694,
Utnur,16-01-2023,-4.230667769,11.38719738,,25.40971644,104.4171559,-0.092482968,4.734600198,11.18802115,29.73513713,61.93877573,38.29591385,21.17388841,-117.4776103,-6.029392313,-0.463807873,-49.71299002,2.441423114,0.016391001,0.067122168,
Utnur,17-01-2023,-4.185772433,10.94952589,,22.53176407,102.1521301,-0.092483407,4.513748378,11.18732952,29.7280434,61.92177659,38.29474052,21.17460559,-120.0197808,-6.042054862,-0.462755372,-50.52188823,2.43383333,0.016387055,0.067123811,
Utnur,18-01-2023,-4.152931646,9.670517365,,17.28509122,108.3511234,-0.092486147,4.367428531,11.18693281,29.72134467,61.90627448,38.29311286,21.17524555,-120.6257649,-3.668682379,-0.461868739,-49.99668486,4.225785748,0.016423387,0.067125558,
Utnur,19-01-2023,-4.133020763,9.692456538,,17.82445444,107.8420659,-0.072487418,6.051741596,11.18645356,29.71438203,61.89220969,38.29223226,21.17572431,-120.1455897,-3.29358624,-0.261022773,-48.81111959,4.818759942,0.016417187,0.067127137,
Utnur,20-01-2023,-4.119208107,9.47508648,,19.30836586,105.833146,-0.092487777,5.332758578,11.18604348,29.70759229,61.87868042,38.2908784,21.17621362,-132.37923,-6.308673148,0.139659174,-59.96329957,2.812184527,0.016324431,0.067128701,
Utnur,21-01-2023,-4.115308203,10.39902533,,13.60876778,103.4455967,-0.092490813,3.855005352,11.18563167,29.70073851,61.86294565,38.28755166,21.17679587,-134.0939392,-5.947673216,0.340477343,-61.0977043,3.804691575,0.016343709,0.067130342,
Utnur,22-01-2023,-4.1135038,10.58137118,,14.45691738,102.647151,-0.092488672,4.411754164,11.18486759,29.69369166,61.84798346,38.28346895,21.17708455,-130.8135892,-6.365649201,-0.058878427,-57.22530696,2.997477648,0.016422643,0.067131647,
Utnur,23-01-2023,-4.126129502,12.04412191,,12.79465995,104.8622863,-0.032487802,3.449463522,11.18381669,29.68661219,61.83379587,38.27890986,21.17737179,-133.2689312,-4.991368193,-0.258058224,-57.92920973,3.590282858,0.216541624,0.06713258,
Utnur,24-01-2023,-4.145975973,11.52713676,,20.49396598,104.6351325,-0.092486997,5.368089206,11.18379106,29.67945774,61.82139092,38.27405345,21.17928215,-134.0127597,-4.227778129,-0.05710921,-55.38997338,3.183486711,0.216672709,0.067133572,
Utnur,25-01-2023,-4.16728983,11.6109711,,19.60032805,100.7776322,-0.052485604,6.48882926,11.18301199,29.67285411,61.8052485,38.26960549,21.17992535,-131.6887584,-7.048055903,-0.256196859,-53.40501765,1.376834266,0.016703267,0.067134258,
Utnur,26-01-2023,-3.674553836,11.13505903,,20.88964289,101.2155645,-0.052482109,3.383494993,11.1818561,29.6669567,61.78956111,38.2656272,21.18036109,-134.7912063,-6.688378139,-0.455135443,-56.01739122,2.371197479,0.016743112,0.067134803,
Utnur,27-01-2023,-4.225670915,11.39872116,,25.39733031,102.1476091,0.067516438,3.983976835,11.18062364,29.66014612,61.77298923,38.2599609,21.18124986,-129.724186,-1.304873002,-0.454294591,-46.73289413,4.765440124,0.016787731,0.067135382,
Utnur,28-01-2023,-4.261328845,9.842031991,,24.10569402,102.4552132,-0.032483801,3.535477433,11.17930761,29.65308195,61.755996,38.25281687,21.18290757,-123.884297,-0.318034928,-0.453331622,-40.67813081,6.558599183,0.01684588,0.067135483,
Utnur,29-01-2023,-4.298231224,8.505637616,,20.65003698,102.4962807,-0.092484937,3.174197967,11.17829973,29.64545497,61.73898758,38.24653897,21.1855347,-130.5091629,-0.716685692,-0.45245648,-47.68196245,6.950307166,0.016878028,0.067135937,
Utnur,30-01-2023,-4.336093097,7.409288232,,14.62136427,99.2649086,-0.092489416,5.141132643,11.17719861,29.63768269,61.723299,38.24051909,21.18839192,-150.7134636,-6.318015828,-0.451538388,-68.29630325,3.343307163,0.016936849,0.067136398,
Utnur,31-01-2023,-4.374885898,8.793262863,,9.108513634,87.30456425,-0.052488722,16.74868223,11.13634611,29.43087413,62.50617407,38.23506246,21.19170825,-153.3350661,-9.698876364,-0.450644938,-72.71734882,1.534708428,0.016979095,0.067136851,
Utnur,01-02-2023,-4.413494637,8.956969469,,9.149069947,96.11783738,-0.052489964,17.54946207,11.15563508,29.36325162,62.4910819,39.0297885,21.79518327,-143.8826918,-8.280130644,-0.44986144,-62.75267525,2.727007839,0.017088647,0.067137425,
Utnur,02-02-2023,-4.452679595,8.72092627,,11.5766167,98.51747844,-0.09249641,16.04184458,11.15518855,29.35699724,62.47592879,39.02311954,21.79769417,-133.470246,-8.471526282,-0.44895643,-50.54142941,1.921474734,0.017168987,0.067138068,
Utnur,03-02-2023,-4.491572255,9.504335956,,8.267782684,99.52796204,-0.092497469,13.57827562,11.15505742,29.35148056,62.46244164,39.0171731,21.80015404,-144.3736244,-8.839247263,-0.448107943,-62.41018086,3.917397637,0.017201772,0.067138727,
Utnur,04-02-2023,-4.531469076,9.327862705,,8.243618852,100.9459007,-0.09250085,16.46718152,11.15507652,29.34681209,62.45081107,39.01003436,21.80267512,-137.341769,-4.995667784,-0.447195025,-53.61648495,5.711806121,0.217222436,0.06713965,
Utnur,05-02-2023,-4.571590672,8.430691375,,9.885491272,103.4500638,-0.052503339,16.61184612,11.15528915,29.34339446,62.43671212,39.00140226,21.80579284,-141.7781442,-3.591722703,-0.44631072,-54.09082658,3.707998271,0.417235351,0.067140715,
Utnur,06-02-2023,-4.611730469,8.593066077,,8.107318793,106.1157561,-0.092505316,16.77669359,11.15548083,29.33963693,62.41995596,38.9923509,21.80962275,-153.3980185,-5.144904291,-0.245630669,-64.90705427,3.304197988,0.217256155,0.067141817,
Utnur,07-02-2023,-4.652845513,12.05533661,,9.552966072,98.70544027,-0.052507932,15.23670502,11.15553263,29.33515673,62.4032216,38.98376826,21.81341483,-143.3521831,-5.703113138,-0.244983703,-54.86308229,4.10122469,0.017298831,0.067142987,
Utnur,08-02-2023,-4.121719269,10.19722785,,20.23815622,100.142445,-0.092509609,16.32272859,11.1561155,29.33067178,62.38629441,38.9738105,21.81696867,-131.777206,-6.287297825,-0.444311204,-43.65049616,3.897311987,0.017342204,0.067144336,
Utnur,09-02-2023,-4.744239771,9.459129002,,14.07414724,97.95666914,-0.05251163,15.45581853,11.15679332,29.32613438,62.37084564,38.96282445,21.82097534,-134.2965799,-3.625288189,-0.043851569,-41.02739962,3.293487756,0.017297115,0.067145793,
Utnur,10-02-2023,-4.795506278,9.781400766,,11.16417919,91.56200256,-0.072509757,14.50524035,11.15756235,29.32141268,62.35559225,38.95265276,21.82492073,-121.5459183,3.417204652,0.556541256,-21.97259541,5.089142501,0.017256367,0.067147298,
Utnur,11-02-2023,-4.867848571,10.66316663,,10.34331698,96.30763715,-0.072510115,13.7081026,11.15859088,29.31679759,62.33978747,38.9422517,21.82910865,-105.8994848,3.861211915,0.157031393,-6.256151579,5.884665678,0.017158918,0.067148863,
Utnur,12-02-2023,-4.920846113,9.665846789,,9.828240986,106.4447977,-0.092510709,17.57401861,11.15955918,29.31214786,62.32362032,38.93159147,21.83359372,-135.5113826,-1.692434691,-0.242715691,-38.83472471,3.879374615,0.217125632,0.067150382,
Utnur,13-02-2023,-2.21289055,9.548181252,,15.67189123,104.9487067,-0.092510797,15.848635,11.16038368,29.30766549,62.30763911,38.92215644,21.83807054,-150.2634339,-0.86385548,0.957574682,-50.65701845,3.474596261,0.417066,0.067152059,
Utnur,14-02-2023,-3.642605198,9.429713967,,6.909251429,100.5861083,-0.092512928,13.80704438,11.16117598,29.30370059,62.29097622,38.91358102,21.84234515,-141.1660739,0.95323111,1.357750682,-37.82167617,3.870252211,0.216898962,0.067153781,
Utnur,15-02-2023,-4.966232912,11.6709779,,10.34718864,100.4025002,0.247489067,15.30617216,11.16212174,29.29927416,62.27429188,38.90508082,21.84635328,-107.3346088,2.966942875,1.358077201,-7.435981021,8.864693252,0.016754933,0.067155656,
Utnur,16-02-2023,-4.952469873,11.5319747,,8.649569333,99.98740915,-0.092512595,16.77428968,11.16296117,29.29480357,62.25768207,38.89649696,21.85023652,-116.0180992,2.96875743,0.758445076,-16.85362192,10.45932071,0.016684892,0.067157307,
