Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Bonakal,27-12-2022,-0.387473627,16.19467709,,35.19235328,98.12540479,-0.085703878,-1.185983793,7.377693604,30.99361976,56.67623335,66.84061955,39.45263229,14.1255078,16.06006901,0.110958207,17.91857705,13.66409454,0.097127777,0.084288793,
Bonakal,28-12-2022,-0.387467662,15.41986777,,32.50477615,98.07973246,-0.085709559,1.581254252,7.377302264,30.99526221,56.67055324,66.85536714,39.46057321,14.61553862,16.32857129,0.12790595,20.45030486,13.24008733,0.04630092,0.101256789,
Bonakal,29-12-2022,-0.387451246,13.37001517,,26.95148005,98.5582351,-0.085709094,2.026587048,7.376910924,30.99690466,56.66487312,66.87011473,39.46851412,13.68493733,15.66743515,-0.075483442,17.88089669,11.18886849,-0.038428622,0.118214466,
Bonakal,30-12-2022,-0.38770117,14.17010114,,24.15149613,97.55905714,-0.08570789,3.01421199,7.376519583,30.99854711,56.65919301,66.88486231,39.47645503,14.49888767,16.50034695,0.00926245,20.55898578,13.09851367,-0.004484389,0.186051128,
Bonakal,31-12-2022,-0.387508949,14.420245,,28.94632654,98.43282026,-0.085712871,2.440468265,7.376128243,31.00018956,56.65351289,66.8996099,39.48439595,16.02184886,16.58532133,-0.00782824,26.0385337,14.01743323,-0.004026538,0.120184114,
Bonakal,01-01-2023,-0.321922906,14.48491878,,26.61426173,95.17826874,-0.102839304,2.369994386,7.375736903,31.00183201,56.64783278,66.91435749,39.49233686,15.82127126,18.62226185,0.00941526,26.35662107,15.18345903,-0.021250927,0.120161453,
Bonakal,02-01-2023,-0.322141255,14.56492322,,28.96484016,99.66039479,-0.102842844,0.516771932,7.375345563,31.00347447,56.64215266,66.92910508,39.50027777,13.34021843,19.84772157,-0.025066298,18.61758022,14.40400571,0.064923449,0.154680498,
Bonakal,03-01-2023,0.998032286,15.46489168,,26.79723013,97.71854636,-0.102845435,0.189044044,7.374954222,31.00511692,56.63647255,66.94385267,39.50821869,13.84482897,20.47784796,0.061139359,20.9204243,14.33518164,0.082130468,0.120189629,
Bonakal,04-01-2023,-0.322344624,13.90500499,,30.92235725,98.58550291,-0.102847883,0.909026062,7.374562882,31.00675937,56.63079243,66.95860025,39.5161596,15.74886673,19.82462114,0.199069655,27.38540322,15.09326026,-0.021303051,0.102898356,
Bonakal,05-01-2023,-0.322512921,13.90509465,,27.45600289,99.04439128,-0.102847216,1.059977597,7.374171542,31.00840182,56.62511232,66.97334784,39.52410051,14.47673949,18.97647741,0.147346069,22.80496043,14.43623147,0.133808485,0.137370675,
Bonakal,06-01-2023,-0.322489647,15.60511378,,24.71068111,99.30541935,-0.102849859,1.070202745,7.373780201,31.01004427,56.6194322,66.98809543,39.53204143,12.62786357,20.00473335,-0.00743232,16.58699819,14.84662255,0.166507279,0.137548616,
Bonakal,07-01-2023,-0.322607442,14.86513413,,24.81227306,97.48356753,-0.102854572,0.292331277,7.373388861,31.01168672,56.61375209,67.00284302,39.53998234,13.18661455,21.15131767,0.094260857,18.69766075,16.40157955,0.08174183,0.137566453,
Bonakal,08-01-2023,-0.322740056,15.58526166,,25.1187754,98.64394122,-0.1028542,2.524548334,7.372997521,31.01332918,56.60807197,67.01759061,39.54792325,13.6324822,21.90841062,0.145108378,20.78701665,16.77423439,0.064830763,0.205403577,
Bonakal,09-01-2023,-0.322920684,13.82526534,,28.20328172,99.79770352,-0.10285642,3.026518784,7.372606181,31.01497163,56.60239186,67.03233819,39.55586417,12.70442955,21.81163229,0.077312429,17.84731419,16.2565803,0.047865901,0.171473263,
Bonakal,10-01-2023,-0.322960758,14.64525038,,23.39027601,99.73158546,-0.102859115,2.582751035,7.37221484,31.01661408,56.59671174,67.04708578,39.56380508,12.8511191,20.42592641,0.111209798,19.43980597,12.89079032,0.064830763,0.103630499,
Bonakal,11-01-2023,-0.32297634,15.26530494,,25.07273564,98.85353797,-0.102860263,0.512454842,7.3718235,31.01825653,56.59103163,67.06183337,39.57174599,12.08429625,18.34514616,0.07731217,15.57204994,12.9997447,0.08178509,0.10363473,
Bonakal,12-01-2023,-0.323089537,15.26523029,,25.15923656,99.78478238,-0.102861358,1.109182397,7.37143216,31.01989898,56.58535151,67.07658096,39.57968691,13.50971631,20.77493595,0.026464793,21.00403934,16.1159107,0.047885567,0.120605365,
Bonakal,13-01-2023,0.1566466,15.52538434,,26.83862989,99.84598513,-0.102862785,0.767766127,7.371040819,31.02154144,56.5796714,67.09132855,39.58762782,12.93701985,20.06479647,0.043413551,19.38987957,15.27425085,-0.00294762,0.15451503,
Bonakal,14-01-2023,1.915814456,13.88541561,,35.7495126,100.0493665,-0.102863418,-0.057466024,7.370649479,31.02318389,56.57399128,67.10607613,39.59556873,12.213123,18.09943023,0.060363769,16.89578736,13.32452616,-0.036861467,0.154494438,
