Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Atmakur,27-12-2022,-0.054967008,23.03520492,,36.96162745,94.03024599,-0.196731985,15.69469554,5.725484559,26.89186636,70.48816369,44.92217098,37.50933045,65.97534135,7.167808167,1,60.06398859,16.94210506,0.058350196,0.016860613,
Atmakur,28-12-2022,-0.059751257,24.01011892,,39.16105632,99.324364,-0.196733285,13.66822799,5.724177271,26.89172366,70.46164032,44.92080555,37.51826607,66.31517885,7.159261219,1,61.10125457,16.94954025,0.058298833,0.016871807,
Atmakur,29-12-2022,-0.06515326,24.23425003,,43.09155061,100.9706604,-0.196730717,20.68188885,5.722869983,26.89158097,70.43511695,44.91944013,37.52720168,69.07728443,7.161410631,1,63.51853488,16.95697545,0.05824747,0.016883001,
Atmakur,30-12-2022,-0.072531343,24.40982905,,38.34193895,100.5079278,-0.196732846,19.80166258,5.721562695,26.89143827,70.40859357,44.91807471,37.5361373,64.21294583,7.072827367,1,58.43621336,16.96441065,0.058196108,0.016894195,
Atmakur,31-12-2022,-0.079178385,25.28512753,,46.45663545,97.78399392,-0.196730179,18.05076946,5.720255407,26.89129558,70.3820702,44.91670929,37.54507292,70.10488568,8.23837931,1,64.81604541,16.97184585,0.058144745,0.01690539,
Atmakur,01-01-2023,-0.085455022,25.63519415,,48.49874819,97.68258717,-0.196726799,19.51735541,5.718948119,26.89115288,70.35554683,44.91534387,37.55400854,68.94995253,8.446994011,1,63.97445752,16.97928105,0.058093382,0.016916584,
Atmakur,02-01-2023,-0.092168348,25.6852984,,48.29188137,96.00137797,-0.196726877,19.59811291,5.717640831,26.89101018,70.32902346,44.91397845,37.56294416,59.33701109,7.633987602,1,54.40005193,16.98671625,0.05804202,0.016927778,
Atmakur,03-01-2023,-0.098930768,25.13522077,,43.8368488,97.4885933,-0.196723403,20.95225376,5.716333543,26.89086749,70.30250009,44.91261303,37.57187978,64.63805083,6.725742447,1,58.95874466,16.99415145,0.057990657,0.016938972,
Atmakur,04-01-2023,0.195873788,24.23476942,,47.82789692,95.8419741,-0.196722491,19.64458047,5.715026255,26.89072479,70.27597671,44.9112476,37.5808154,66.38558323,6.714556714,1,60.44867772,17.00158665,0.057939294,0.016950167,
Atmakur,05-01-2023,-0.118454221,23.83467742,,40.14711486,98.95216381,-0.196718938,20.58550553,5.713718967,26.8905821,70.24945334,44.90988218,37.58975101,69.72056147,8.757702238,1,65.88841329,17.00902185,0.057887932,0.016961361,
Atmakur,06-01-2023,-0.129796667,25.18498501,,45.82928814,96.21280231,-0.19671179,22.7370906,5.712411679,26.8904394,70.22292997,44.90851676,37.59868663,82.62315335,9.050971612,1,78.38258084,17.01645705,0.057836569,0.016972555,
Atmakur,07-01-2023,-0.145583425,26.15997815,,49.26616144,101.8596717,-0.196715176,19.72979468,5.711104391,26.89029671,70.1964066,44.90715134,37.60762225,76.85338072,8.386448323,1,71.68995274,17.02389225,0.057785206,0.016983749,
Atmakur,08-01-2023,-0.15554419,26.284578,,53.82135328,101.960649,-0.196715714,18.99940683,5.709797103,26.89015401,70.16988323,44.90578592,37.61655787,77.05931459,9.012575204,1,73.13163095,17.03132745,0.057733843,0.016994943,
Atmakur,09-01-2023,-0.163197614,26.8604344,,50.38974662,100.9857701,-0.196711195,20.12527051,5.708489815,26.89001132,70.14335986,44.9044205,37.62549349,79.06891364,9.245292092,1,75.54153807,17.03876265,0.057682481,0.017006138,
Atmakur,10-01-2023,-0.168967212,27.03570412,,50.42412464,100.6277886,-0.196712997,22.17470665,5.707182527,26.88986862,70.11683648,44.90305508,37.63442911,67.87476714,9.59560739,1,63.84306963,17.04619785,0.057631118,0.017017332,
Atmakur,11-01-2023,-0.173217817,25.48590883,,50.5603762,101.9977006,-0.171712429,17.94947456,5.705875239,26.88972592,70.09031311,44.90168966,37.64336473,69.98194562,9.202223609,1,65.28325513,17.05363305,0.057579755,0.017028526,
Atmakur,12-01-2023,-0.176508967,24.96081291,,39.64208737,96.92356829,-0.196711553,21.8100405,5.704567951,26.88958323,70.06378974,44.90032423,37.65230034,80.4893176,10.58743062,1,76.94856469,17.06106825,0.057528393,0.01703972,
Atmakur,13-01-2023,-0.178231881,26.43613356,,39.35225128,94.14583412,-0.196709601,21.65278014,5.703260663,26.88944053,70.03726637,44.89895881,37.66123596,72.61619289,10.37460545,1,69.02736803,17.06850345,0.05747703,0.017050914,
Atmakur,14-01-2023,-0.179822125,26.48639442,,41.17180254,99.66692867,-0.196708667,17.32334188,5.701953375,26.88929784,70.010743,44.89759339,37.67017158,72.62619406,8.970399839,1,67.8493995,17.07593865,0.057425667,0.017062109,
Atmakur,15-01-2023,-0.18108842,26.33685595,,48.87025694,103.1494686,-0.19670974,21.76060634,5.700646087,26.88915514,69.98421962,44.89622797,37.6791072,69.1131575,9.061856316,1,64.4421724,17.08337385,0.057374305,0.017073303,
Atmakur,16-01-2023,-0.060724834,25.98689438,,50.42210696,100.7067855,0.653299522,18.60702164,5.699338799,26.88901245,69.95769625,44.89486255,37.68804282,66.55236189,11.12257516,1,62.97229598,17.09080905,0.057322942,0.017084497,
Atmakur,17-01-2023,0.021785878,25.73654786,,43.46559,95.71942372,-0.121705245,21.03734227,5.698031511,26.88886975,69.93117288,44.89349713,37.69697844,66.54175876,10.233598,1,62.89694212,17.09824425,0.057271579,0.017095691,
Atmakur,18-01-2023,-0.179642606,26.73628605,,42.20375181,96.86893218,-0.196707589,17.81585598,5.696724223,26.88872706,69.90464951,44.89213171,37.70591406,64.47611639,9.202018876,1,60.31258059,17.10567945,0.057220216,0.017106886,
Atmakur,19-01-2023,-0.180092918,28.06162745,,40.61116599,93.5014005,-0.196698348,21.14497984,5.695416935,26.88858436,69.87812614,44.89076629,37.71484967,62.08076157,8.091555158,1,57.33086621,17.11311465,0.057168854,0.01711808,
Atmakur,20-01-2023,-0.181098013,27.31160279,,44.91594161,98.75869324,0.353307614,20.81342266,5.694109647,26.88844167,69.85160277,44.88940086,37.72378529,66.49752124,9.035475892,1,61.91190501,17.12054985,0.057117491,0.017129274,
Atmakur,21-01-2023,-0.183280592,27.06134938,,39.6914832,91.98896437,-0.196695378,22.61437681,5.692802359,26.88829897,69.82507939,44.88803544,37.73272091,65.00965677,9.838268729,1,60.33206015,17.12798505,0.057066128,0.017140468,
Atmakur,22-01-2023,-0.184461819,26.58676697,,43.13565963,92.63715936,-0.196692751,22.54720462,5.691495071,26.88815627,69.79855602,44.88667002,37.74165653,64.11380175,9.174376252,1,58.7632223,17.13542025,0.057014766,0.017151662,
